Dialogue ID,Chapter ID,Place ID,Character ID,Dialogue,Chapter Name,Movie ID,Movie Chapter,Movie Title,Release Year,Runtime,Budget,Box Office,Place Name,Place Category,Character Name,Species,Gender,House,Patronus,Wand (Wood),Wand (Core),spells_found,first_spell_found,Spell ID,Incantation,Spell Name,Effect,Light,spell,other_sentiment,joy,sadness,anger,surprise,disgust,fear,K-Means_Cluster
5646,181,23,4,"You are not an assassin, Draco.",The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,[],,,,,,,,0.9500712752342224,0.0229471530765295,0.0022271818015724,0.0128430295735597,0.0028439143206924,0.0044048437848687,0.0046626250259578,0
5647,181,23,12,How do you know what I am?  I've done things that would shock you.,The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Draco Malfoy,Human,Male,Slytherin,,Hawthorn,Unicorn Hair,[],,,,,,,,0.9281343221664428,0.0177465174347162,0.0015346489381045,0.0019741151481866,0.0408049188554286,0.0021968204528093,0.0076086753979325,0
5648,181,23,4,"Like cursing Katie Bell and hoping she would, in turn, bear a cursed necklace to me?  Like replacing a bottle of mead with one laced with poison.  Forgive me, Draco, but these are attempts so feeble I cannot help but question if your heart has been really in them. I'm curious.  When Voldemort gave you this task, when he asked you to kill me, was it in a whisper?",The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,[],,,,,,,,0.2363841980695724,0.0028677182272076,0.0024044243618845,0.0089376745745539,0.0025363313034176,0.742691159248352,0.0041785258799791,1
5649,181,23,12,He trusts me!  I was chosen!,The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Draco Malfoy,Human,Male,Slytherin,,Hawthorn,Unicorn Hair,[],,,,,,,,0.2809009850025177,0.7007843255996704,0.005496444646269,0.0033516108524054,0.0037977800238877,0.0014615316176787,0.0042072609066963,5
5650,181,23,4,Then I shall make it easy for you.,The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,[],,,,,,,,0.9557889699935912,0.0253360737115144,0.0046500652097165,0.0015574325807392,0.0057628829963505,0.0018673895392566,0.0050371843390166,0
5651,181,23,12,Expelliarumus!,The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Draco Malfoy,Human,Male,Slytherin,,Hawthorn,Unicorn Hair,[],,,,,,,,0.9495011568069458,0.0206130910664796,0.0012821725104004,0.0070601417683064,0.0132851433008909,0.0065288227051496,0.0017293489072471,0
5652,181,23,4,"Well done, Draco.  But I warn you. Killing is not nearly as easy.",The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,[],,,,,,,,0.9664081335067748,0.0067075840197503,0.0016169371083378,0.0030424054712057,0.0019762236624956,0.0118395388126373,0.0084092449396848,0
5653,181,23,4,You're not alone.  Are you.  There are others.  How?,The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,[],,,,,,,,0.9715283513069152,0.0132066356018185,0.0024406323209404,0.0020061011891812,0.0054918504320085,0.0022912679705768,0.0030350431334227,0
5654,181,23,12,The Vanishing Cabinet in the Room of Requirement.,The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Draco Malfoy,Human,Male,Slytherin,,Hawthorn,Unicorn Hair,[],,,,,,,,0.9735219478607178,0.0047796838916838,0.0027589800301939,0.0022141642402857,0.0025288143660873,0.0119001846760511,0.0022963946685194,0
5655,181,23,4,That cabinet has been broken for years.,The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,[],,,,,,,,0.8967652916908264,0.0060130315832793,0.0041144825518131,0.004341971129179,0.0033423828426748,0.080718770623207,0.0047040376812219,0
5656,181,23,12,I've been mending it.,The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Draco Malfoy,Human,Male,Slytherin,,Hawthorn,Unicorn Hair,[],,,,,,,,0.5875661373138428,0.388379156589508,0.0134867317974567,0.0022003112826496,0.0036112004891037,0.002247595693916,0.0025088966358453,0
5657,181,23,4,Ingenious.  Let me guess.  It has a sister.  A twin.,The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,[],,,,,,,,0.9699194431304932,0.0062637426890432,0.0011807024711742,0.0024584166239947,0.0052223396487534,0.0131561271846294,0.0017992715584114,0
5658,181,23,12,In Borgin & Burkes.  They form --,The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Draco Malfoy,Human,Male,Slytherin,,Hawthorn,Unicorn Hair,[],,,,,,,,0.9751107692718506,0.0094959586858749,0.0016281256685033,0.003294201567769,0.0036851654294878,0.0046537523157894,0.0021321470849215,0
5659,181,23,4,"A passage, yes.  Very good. I once knew a boy years ago who made all the wrong choices.  Let me help you, Draco.",The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,[],,,,,,,,0.9711966514587402,0.0193662215024232,0.0009715569321997,0.0013510533608496,0.0032805891241878,0.0021461122669279,0.0016876480076462,0
5660,181,23,12,I don't want your help!  Don't you see!  I have to do it!  I have to! I've got to kill you or he'll kill me.,The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Draco Malfoy,Human,Male,Slytherin,,Hawthorn,Unicorn Hair,[],,,,,,,,0.0184618029743433,0.0068645845167338,0.0020043556578457,0.9591381549835204,0.0040878835134208,0.0060721887275576,0.0033710794523358,4
5661,181,23,4,"Say that again, Draco.  But aloud this time.",The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,[],,,,,,,,0.974811851978302,0.0088434694334864,0.0021857102401554,0.0026925390120595,0.0045482204295694,0.0043642749078571,0.0025539775379002,0
5662,181,23,22,"Well now, look what we have here. Dumbledore.  Wandless and alone.",The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Bellatrix Lestrange,Human,Female,Slytherin,,Walnut,Dragon Heartstring,[],,,,,,,,0.7014092803001404,0.0048240977339446,0.0015611484413966,0.0081579769030213,0.0167676210403442,0.262515127658844,0.0047647203318774,0
5663,181,23,22,"Cornered in his own castle.  Well done, Draco.",The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Bellatrix Lestrange,Human,Female,Slytherin,,Walnut,Dragon Heartstring,[],,,,,,,,0.0739881098270416,0.9170811176300048,0.0019493836443871,0.0022347213234752,0.0017038780497387,0.001876700320281,0.0011661974713206,5
5664,181,23,4,"Good evening, Bellatrix.  I think introductions are in order.",The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,[],,,,,,,,0.9341184496879578,0.0551124364137649,0.0012385470326989,0.0019236468942835,0.003642035415396,0.0019076559692621,0.0020573292858898,0
5665,181,23,22,"Love to, Albus.  But I'm afraid we're on a bit of a tight schedule.",The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Bellatrix Lestrange,Human,Female,Slytherin,,Walnut,Dragon Heartstring,[],,,,,,,,0.0062070032581686,0.0024211436975747,0.0021145846694707,0.0013416976435109,0.0020304268691688,0.0012079741572961,0.9846771955490112,2
5666,181,23,102,Do it.,The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Fenrir Greyback,Werewolf,Male,,,,,[],,,,,,,,0.9595433473587036,0.0171594563871622,0.003723751520738,0.003533546347171,0.0052028852514922,0.0047060847282409,0.0061310292221605,0
5667,181,23,22,He doesn't have the stomach.  Like his father.  Let me finish him. In my own way.,The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Bellatrix Lestrange,Human,Female,Slytherin,,Walnut,Dragon Heartstring,[],,,,,,,,0.9687068462371826,0.0054997554980218,0.0035287095233798,0.001328183687292,0.0023231839295476,0.0146473888307809,0.0039658495225012,0
5668,181,23,6,"No!  The Dark Lord was clear.  The boy's to do it.  Go on, Draco. Now!",The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Severus Snape,Human,Male,Slytherin,Doe,,,[],,,,,,,,0.9099885821342468,0.0681748166680336,0.0005538288387469,0.0067577445879578,0.0100630344823002,0.0026873080059885,0.0017747714882716,0
5669,181,23,6,No.,The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Severus Snape,Human,Male,Slytherin,Doe,,,[],,,,,,,,0.768356204032898,0.0273625142872333,0.052835751324892,0.0345945321023464,0.016043109819293,0.0614298768341541,0.0393780507147312,0
5670,181,23,4,Severus...,The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,[],,,,,,,,0.8909071683883667,0.0153728891164064,0.0122474329546093,0.01810247823596,0.0108624473214149,0.0337597355246543,0.0187479667365551,0
5671,181,23,22,"Well, look who's here.  Hogwarts own Defense Against the Dark Arts teacher.  Come to see the slaughter?",The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Bellatrix Lestrange,Human,Female,Slytherin,,Walnut,Dragon Heartstring,[],,,,,,,,0.9549683332443236,0.0158643927425146,0.0006584876682609,0.0127503471449017,0.0069222417660057,0.0065753422677516,0.002260911045596,0
5672,181,23,4,Severus... please.,The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Albus Dumbledore,Human,Male,Gryffindor,Phoenix,Elder,Thestral Tail Hair,[],,,,,,,,0.9685588479042052,0.007786541711539,0.0031596708577126,0.0025138845667243,0.0040676766075193,0.0084868045523762,0.0054263439960777,0
5673,181,23,6,I gave my word.  I made a vow...,The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Severus Snape,Human,Male,Slytherin,Doe,,,[],,,,,,,,0.9140018224716188,0.0718404054641723,0.0063805016689002,0.0016378602012991,0.0022321809083223,0.0018327462021261,0.0020744062494486,0
5674,181,23,6,Avada Kedavra!,The Astronomy Tower,6,24,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Severus Snape,Human,Male,Slytherin,Doe,,,['avada kedavra'],avada kedavra,7.0,Avada Kedavra,Killing Curse,Instantaneous death,Green,avada kedavra,0.757269024848938,0.2155373990535736,0.0009878433775156,0.0053361686877906,0.0166328586637973,0.0024380206596106,0.0017987391911447,0
5675,182,23,6,You can no longer stay here.,Flight of the Prince,6,25,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Severus Snape,Human,Male,Slytherin,Doe,,,[],,,,,,,,0.9588025808334352,0.0151029946282505,0.0105223646387457,0.003671582089737,0.0019855457358062,0.005727338604629,0.0041873999871313,0
5676,182,23,22,Boo.,Flight of the Prince,6,25,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Bellatrix Lestrange,Human,Female,Slytherin,,Walnut,Dragon Heartstring,[],,,,,,,,0.4104286432266235,0.0069577726535499,0.005523438565433,0.0208431035280227,0.002606475027278,0.550281286239624,0.0033593247644603,1
5677,182,23,22,Draco!  Draco! They'll kill you if you stay.,Flight of the Prince,6,25,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Bellatrix Lestrange,Human,Female,Slytherin,,Walnut,Dragon Heartstring,[],,,,,,,,0.972395956516266,0.0084477821364998,0.0014398378552868,0.0052666375413537,0.0027799678500741,0.005955496802926,0.0037142743822187,0
5678,182,23,6,Go on!,Flight of the Prince,6,25,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Severus Snape,Human,Male,Slytherin,Doe,,,[],,,,,,,,0.3795370161533355,0.5905056595802307,0.0013908939436078,0.0171833541244268,0.0051578101702034,0.004017402883619,0.0022079644259065,5
5679,182,23,6,Go on!,Flight of the Prince,6,25,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Severus Snape,Human,Male,Slytherin,Doe,,,[],,,,,,,,0.3795370161533355,0.5905056595802307,0.0013908939436078,0.0171833541244268,0.0051578101702034,0.004017402883619,0.0022079644259065,5
5680,182,40,1,Cruciatus!,Flight of the Prince,6,25,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Hagrid's Hut,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.8812580108642578,0.0122423795983195,0.0034616813063621,0.0459344685077667,0.0192077625542879,0.0344316251575946,0.0034640256781131,0
5681,182,40,1,Incacerata!,Flight of the Prince,6,25,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Hagrid's Hut,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.939829409122467,0.0166304279118776,0.0021089257206767,0.0140005061402916,0.0124851446598768,0.0124715780839324,0.0024739687796682,0
5682,182,40,1,Impedimenta!,Flight of the Prince,6,25,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Hagrid's Hut,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,['impedimenta'],impedimenta,24.0,Impedimenta,Impediment Jinx,Hinders movement,Turquoise,impedimenta,0.6985954642295837,0.2856497466564178,0.0016275695525109,0.0042449389584362,0.0062365536577999,0.0021476787514984,0.0014980923151597,0
5683,182,40,1,"Fight!  Fight back, you coward!",Flight of the Prince,6,25,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Hagrid's Hut,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.0310902502387762,0.0037947371602058,0.0025248799938708,0.9310856461524964,0.0026801701169461,0.0252020414918661,0.003622179152444,4
5684,182,40,6,Don't ever associate that word and my name again.,Flight of the Prince,6,25,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Hagrid's Hut,Hogwarts,Severus Snape,Human,Male,Slytherin,Doe,,,[],,,,,,,,0.2040829807519912,0.0042708460241556,0.0063821277581155,0.2717633843421936,0.0020413782913237,0.5058592557907104,0.0056000854820013,1
5685,182,40,6,No!  He belongs to the Dark Lord!,Flight of the Prince,6,25,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Hagrid's Hut,Hogwarts,Severus Snape,Human,Male,Slytherin,Doe,,,[],,,,,,,,0.8629481792449951,0.0176739264279603,0.0026894677430391,0.0870321169495582,0.0102810347452759,0.0137504367157816,0.0056248349137604,0
5686,182,40,1,Sectumsempra!,Flight of the Prince,6,25,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Hagrid's Hut,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,['sectumsempra'],sectumsempra,56.0,Sectumsempra,Sectumsempra,Lacerates target,White,sectumsempra,0.9505580067634584,0.0120312282815575,0.0013448904501274,0.0090641863644123,0.0102474512532353,0.0146172326058149,0.0021368807647377,0
5687,182,40,6,"You dare use my own spells against me, Potter?",Flight of the Prince,6,25,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Hagrid's Hut,Hogwarts,Severus Snape,Human,Male,Slytherin,Doe,,,[],,,,,,,,0.8842182159423828,0.0170962512493133,0.0030893443617969,0.0680124908685684,0.0090247634798288,0.0112772230058908,0.0072817299515008,0
5688,182,40,6,"You may have gotten your mother's eyes, but you're as dim as your father.  Yes.  It's me.  I'm the Half-Blood Prince.",Flight of the Prince,6,25,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Hagrid's Hut,Hogwarts,Severus Snape,Human,Male,Slytherin,Doe,,,[],,,,,,,,0.0593932047486305,0.0018324614502489,0.002018172526732,0.009826174005866,0.0015156453009694,0.923213541507721,0.0022007476072758,1
5689,182,40,1,Hagrid... HAGRID!,Flight of the Prince,6,25,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Hagrid's Hut,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.8994993567466736,0.0385067388415336,0.0012248137500137,0.021131170913577,0.0301048811525106,0.0074446476064622,0.0020883700344711,0
5690,182,40,1,Hagrid!  You alright?,Flight of the Prince,6,25,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Hagrid's Hut,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.9123446941375732,0.0629247575998306,0.0022462264169007,0.0064909984357655,0.0102261882275342,0.0027062946464866,0.0030609944369643,0
5691,182,40,5,"Take more'n tha' ter finish me off.  Not sure about me 'ouse, tho'.  But if anybody can put it righ', Dumbledore can.",Flight of the Prince,6,25,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Hagrid's Hut,Hogwarts,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,[],,,,,,,,0.9785175919532776,0.0065198801457881,0.0009535112185403,0.0016158586367964,0.0031364457681775,0.0072228396311402,0.0020340466871857,0
5692,182,40,1,"Hagrid, Dumbledore --",Flight of the Prince,6,25,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Hagrid's Hut,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.9710882306098938,0.0141370864585042,0.0014082494890317,0.0037451139651238,0.0037061888724565,0.0043485737405717,0.0015665290411561,0
5693,182,40,5,Only thing I can't reckon is wha' Snape was doin' with tha' lot.,Flight of the Prince,6,25,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Hagrid's Hut,Hogwarts,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,[],,,,,,,,0.582264244556427,0.0041460138745605,0.0025637429207563,0.0067122490145266,0.0059970030561089,0.3940788209438324,0.0042379372753202,0
5694,182,40,5,"An' wha's this wi' the Dark Mar'? Who's been killed? Where's Dumbledore, 'arry? Where's Dumbledore!!",Flight of the Prince,6,25,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Hagrid's Hut,Hogwarts,Rubeus Hagrid,Half-Human/Half-Giant,Male,Gryffindor,,Oak,,[],,,,,,,,0.5760524868965149,0.0242624580860137,0.0021911389194428,0.2473935186862945,0.1268983036279678,0.0137126604095101,0.0094894422218203,0
5695,183,41,7,Potter.,R.A.B.,6,26,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Headmaster's Office,Hogwarts,Minerva McGonagall,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,[],,,,,,,,0.9119452834129332,0.0266086868941783,0.0149368289858102,0.0083388360217213,0.0081314593553543,0.0124639039859175,0.0175749398767948,0
5696,183,41,7,"Potter, in light of what's happened... should you feel the need to talk to someone...",R.A.B.,6,26,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Headmaster's Office,Hogwarts,Minerva McGonagall,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,[],,,,,,,,0.9426600337028505,0.009664955548942,0.0188327766954898,0.0019615483470261,0.0028298522811383,0.0065831309184432,0.0174677949398756,0
5697,183,41,7,You should know... Professor Dumbledore...,R.A.B.,6,26,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Headmaster's Office,Hogwarts,Minerva McGonagall,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,[],,,,,,,,0.973393738269806,0.0080364709720015,0.0009882260346785,0.0032273128163069,0.003652726765722,0.0081195393577218,0.0025821235030889,0
5698,183,41,7,You meant a great deal to him.,R.A.B.,6,26,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Headmaster's Office,Hogwarts,Minerva McGonagall,Human,Female,Gryffindor,Cat,Fir,Dragon Heartstring,[],,,,,,,,0.0052981907501816,0.0039569530636072,0.9850631952285768,0.0012904159957543,0.0013357921270653,0.0014834981411695,0.0015719608636572,3
5699,183,23,3,Dumbledore.,R.A.B.,6,26,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,[],,,,,,,,0.8810667395591736,0.007649362552911,0.0066736172884702,0.0120108732953667,0.0062266653403639,0.0817341655492782,0.0046387435868382,0
5700,183,23,1,Do you think he would've done it. Draco?,R.A.B.,6,26,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.939171016216278,0.0040974831208586,0.0023656473495066,0.0035154649522155,0.0088593931868672,0.0397327505052089,0.0022582726087421,0
5701,183,23,1,"No.  He was lowering his wand.  In the end, it was Snape.  It was always Snape.  And I did nothing...",R.A.B.,6,26,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.6575154662132263,0.0061896820552647,0.0063044079579412,0.0078880861401557,0.0030612086411565,0.3144195675849914,0.004621559754014,0
5702,183,23,3,Strange.  Thinking this is a piece of Voldemort's soul...,R.A.B.,6,26,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,[],,,,,,,,0.9694610834121704,0.0044583575800061,0.0013479491462931,0.0019355725962668,0.0027437845710664,0.0171597637236118,0.0028934285510331,0
5703,183,23,1,"Yeah, strange.  Only... it's not. It's a fake.",R.A.B.,6,26,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.1716886460781097,0.0025539202615618,0.0026232299860566,0.013434856198728,0.0023979472462087,0.8048757910728455,0.0024255448952317,1
5704,183,23,1,Go on.  Open it.,R.A.B.,6,26,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.968303382396698,0.0178478769958019,0.0017154439119622,0.0022092920262366,0.0039715617895126,0.0030895015224814,0.0028628669679164,0
5705,183,23,3,"'To the Dark Lord.  I know I will be dead long before you read this but I want you to know that it was I who discovered your secret.  I have stolen the real Horcrux and intend to destroy it as soon as I can.  I face death in the hope that when you meet your match, you will be mortal once more.  R.A.B.'",R.A.B.,6,26,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,[],,,,,,,,0.7629083395004272,0.0345073640346527,0.1508100628852844,0.0042456248775124,0.0027365491259843,0.0055637182667851,0.0392283797264099,0
5706,183,23,1,"Dunno.  But whoever they are, they have the real Horcrux.  Which means, it was a waste.  All of it.",R.A.B.,6,26,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.4228288233280182,0.0032464109826833,0.0049931420944631,0.0085141789168119,0.0029832303989678,0.5534581542015076,0.0039760307408869,1
5707,183,23,3,"Ron's okay with it, you know.  You and Ginny.  But if I were you, when he's around, I'd keep the snogging to a minimum.",R.A.B.,6,26,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,[],,,,,,,,0.427437424659729,0.0036252147983759,0.0068170260637998,0.0056883608922362,0.0037247252184897,0.5417113304138184,0.0109959067776799,1
5708,183,23,1,"I'm not coming back, Hermione.",R.A.B.,6,26,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Harry Potter,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,[],,,,,,,,0.9442499279975892,0.0331331230700016,0.0099045000970363,0.002759531373158,0.0026801601052284,0.0031310410704463,0.0041417609900236,0
5709,183,23,3,We reckoned -- Ron and me.,R.A.B.,6,26,Harry Potter and the Half-Blood Prince,2009,153,"$250,000,000 ","$943,200,000 ",Astronomy Tower,Hogwarts,Hermione Granger,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,[],,,,,,,,0.9726892113685608,0.0145655767992138,0.0014071725308895,0.0029871235601603,0.0038493098691105,0.002873461227864,0.0016280694399029,0
